"month","journal_category","journal","journal_short_name","issn","title","publication_date","date_basis","doi","doi_url","abstract_available","method_family_topics","method_family_keywords","data_source_topics","data_source_keywords","spatiotemporal_context_topics","spatiotemporal_context_keywords","screening_rule"
"2026-04","计算地理与城市系统","Computers, Environment and Urban Systems","CEUS","0198-9715","Learning street view representations based on a spatiotemporal contrastive learning framework","2026-04-01","published","10.1016/j.compenvurbsys.2025.102393","https://doi.org/10.1016/j.compenvurbsys.2025.102393","no","GeoAI 与基础模型 | 时序与时空建模","contrastive learning | spatiotemporal","街景、社交感知与众包数据","street view","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","计算地理与城市系统","Computers, Environment and Urban Systems","CEUS","0198-9715","Enhancing geo-localization for crowdsourced flood imagery via LLM-guided attention","2026-04-11","created-proxy","10.1016/j.compenvurbsys.2026.102434","https://doi.org/10.1016/j.compenvurbsys.2026.102434","no","GeoAI 与基础模型","LLM","街景、社交感知与众包数据","crowdsourced","环境监测与灾害风险","flood","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","计算地理与城市系统","Computers, Environment and Urban Systems","CEUS","0198-9715","Co-occurrence network analysis of urban acoustic environments: Structural archetypes and perceived quality","2026-04-14","created-proxy","10.1016/j.compenvurbsys.2026.102437","https://doi.org/10.1016/j.compenvurbsys.2026.102437","no","图模型与网络方法","network analysis","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","计算地理与城市系统","Computers, Environment and Urban Systems","CEUS","0198-9715","A tree location optimization via metamodel-based simulation framework for mitigating extreme heat in communities","2026-04-15","created-proxy","10.1016/j.compenvurbsys.2026.102438","https://doi.org/10.1016/j.compenvurbsys.2026.102438","no","仿真、优化与强化学习","simulation | optimization","","","环境监测与灾害风险","heat","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","城市分析与空间科学","Environment and Planning B: Urban Analytics and City Science","EPB","2399-8091","Who gets to schools? Education cumulative inequalities in Brazilian cities","2026-04-13","published-online","10.1177/23998083261442473","https://doi.org/10.1177/23998083261442473","yes","仿真、优化与强化学习","optimization","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","城市分析与空间科学","Environment and Planning B: Urban Analytics and City Science","EPB","2399-8091","A multidimensional morphological diagnosis of urban sprawl in the context of Melbourne’s Urban Growth Boundary","2026-04-18","published-online","10.1177/23998083261445134","https://doi.org/10.1177/23998083261445134","yes","空间统计与空间计量","LISA","遥感与地球观测数据","Landsat","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","城市分析与空间科学","Environment and Planning B: Urban Analytics and City Science","EPB","2399-8091","Revisiting HOLC redlining maps with street view image data on urban visual perceptual quality: A case study in Buffalo","2026-04-18","published-online","10.1177/23998083261445132","https://doi.org/10.1177/23998083261445132","yes","机器学习","machine learning","街景、社交感知与众包数据","street view","城市、区域与空间结构","neighborhood","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","城市分析与空间科学","Environment and Planning B: Urban Analytics and City Science","EPB","2399-8091","Comparing connected vehicle and mobile phone data for urban mobility analysis: Examining mobility diversity and spatial interaction across income groups","2026-04-24","published-online","10.1177/23998083261441740","https://doi.org/10.1177/23998083261441740","yes","空间交互与移动性模型","spatial interaction","轨迹与移动性数据","mobility data | mobile phone data","城市、区域与空间结构","neighborhood","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","城市分析与空间科学","Environment and Planning B: Urban Analytics and City Science","EPB","2399-8091","FutureScapes: A design thinking approach to blending computational models and scenario narratives for urban futures","2026-04-24","published-online","10.1177/23998083261438856","https://doi.org/10.1177/23998083261438856","yes","仿真、优化与强化学习","simulation","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","城市分析与空间科学","Environment and Planning B: Urban Analytics and City Science","EPB","2399-8091","Exploring the impact of urban green spaces on household electricity consumption in summer through explainable machine learning","2026-04-27","published-online","10.1177/23998083261447985","https://doi.org/10.1177/23998083261447985","yes","机器学习","machine learning | random forest","","","城市、区域与空间结构 | 环境监测与灾害风险","city | climate","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","城市分析与空间科学","Environment and Planning B: Urban Analytics and City Science","EPB","2399-8091","A Decade of OCOD: Analysing ten years of offshore-owned residential property in England and Wales","2026-04-29","published-online","10.1177/23998083261445661","https://doi.org/10.1177/23998083261445661","yes","机器学习 | 深度学习与神经网络","supervised learning | deep learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","地理信息科学","Geo-spatial Information Science","GSIS","1993-5153","A bottom-up approach to urban functional zones identification: coupling crowdsourced data and agent-based modeling","2026-04-02","published-online","10.1080/10095020.2026.2631360","https://doi.org/10.1080/10095020.2026.2631360","no","仿真、优化与强化学习","agent-based model","街景、社交感知与众包数据","crowdsourced","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","地理信息科学","Geo-spatial Information Science","GSIS","1993-5153","Generating high spatio-temporal fractional vegetation cover reference product for the Wanglang mountain area via space-air-ground integration approach","2026-04-02","published-online","10.1080/10095020.2026.2633647","https://doi.org/10.1080/10095020.2026.2633647","no","时序与时空建模","spatio-temporal","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","地理信息科学","Geo-spatial Information Science","GSIS","1993-5153","Convex–concave feature-based fragmentation calculation for blast muck piles in open-pit copper mines from 3D laser point cloud data","2026-04-07","published-online","10.1080/10095020.2026.2638723","https://doi.org/10.1080/10095020.2026.2638723","no","遥感视觉与影像分析","point cloud","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","地理信息科学","Geo-spatial Information Science","GSIS","1993-5153","Cross-modal contrastive learning-based object detection under incomplete modalities","2026-04-07","published-online","10.1080/10095020.2026.2633014","https://doi.org/10.1080/10095020.2026.2633014","no","GeoAI 与基础模型 | 遥感视觉与影像分析","contrastive learning | object detection","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","地理信息科学","Geo-spatial Information Science","GSIS","1993-5153","Terrestrial laser scanning observation network planning for large-scale building façades integrating local and global optimization methods","2026-04-08","published-online","10.1080/10095020.2026.2638722","https://doi.org/10.1080/10095020.2026.2638722","no","仿真、优化与强化学习","optimization","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","地理信息科学","Geo-spatial Information Science","GSIS","1993-5153","Optimization and accuracy validation of near-space 1.27 μm O 2 (a 1 Δg) dayglow forward model based on limb observation mode","2026-04-09","published-online","10.1080/10095020.2026.2633870","https://doi.org/10.1080/10095020.2026.2633870","no","仿真、优化与强化学习","optimization","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","地理信息科学","Geo-spatial Information Science","GSIS","1993-5153","IaNDT-SLAM: intensity-augmented NDT for robust LiDAR-inertial SLAM in unstructured environments","2026-04-14","published-online","10.1080/10095020.2026.2642558","https://doi.org/10.1080/10095020.2026.2642558","no","遥感视觉与影像分析","LiDAR","遥感与地球观测数据","LiDAR","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","地理信息科学","Geo-spatial Information Science","GSIS","1993-5153","ChangeVFM: unleashing the power of vision foundation models for semantic change detection in remote sensing images","2026-04-15","published-online","10.1080/10095020.2026.2646372","https://doi.org/10.1080/10095020.2026.2646372","no","GeoAI 与基础模型 | 时序与时空建模","foundation model | change detection","遥感与地球观测数据","remote sensing","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","地理信息科学","Geo-spatial Information Science","GSIS","1993-5153","Artificial intelligence (AI) and machine learning in building information modeling (BIM)-based construction cost estimation: a systematic review","2026-04-16","published-online","10.1080/10095020.2026.2651578","https://doi.org/10.1080/10095020.2026.2651578","no","机器学习","machine learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","地理信息科学","Geo-spatial Information Science","GSIS","1993-5153","Integrating optical and InSAR data for machine learning-based rock glacier activity classification: Model evaluation across mountain regions","2026-04-16","published-online","10.1080/10095020.2026.2654942","https://doi.org/10.1080/10095020.2026.2654942","no","机器学习","machine learning | classification","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","地理信息科学","Geo-spatial Information Science","GSIS","1993-5153","SARTRAM: SAR-based trapezoid model for water table depth monitoring in restored peatlands","2026-04-24","published-online","10.1080/10095020.2026.2660547","https://doi.org/10.1080/10095020.2026.2660547","no","遥感视觉与影像分析","SAR","遥感与地球观测数据","SAR","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","地理信息科学","Geoinformatica","GEIN","1573-7624","A novel attention-enhanced residual ConvLSTM framework for spatiotemporal urban expansion modeling","2026-04-13","published-online","10.1007/s10707-026-00573-3","https://doi.org/10.1007/s10707-026-00573-3","no","时序与时空建模","spatiotemporal","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","GeoAI 与遥感","GIScience & Remote Sensing","G&RS","1548-1603","Inter-annual estimation of mangrove aboveground biomass density using UAV-LiDAR data and sentinel-1/2 time series imagery","2026-04-14","published-online","10.1080/15481603.2026.2654180","https://doi.org/10.1080/15481603.2026.2654180","no","时序与时空建模 | 遥感视觉与影像分析","time series | LiDAR","遥感与地球观测数据","UAV | LiDAR | Sentinel","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","GeoAI 与遥感","GIScience & Remote Sensing","G&RS","1548-1603","Utilizing deep learning techniques in operational system of geo-KOMPSAT-2A satellite for estimating solar radiation and aerosol optical depth","2026-04-14","published-online","10.1080/15481603.2026.2658318","https://doi.org/10.1080/15481603.2026.2658318","no","深度学习与神经网络","deep learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","GeoAI 与遥感","GIScience & Remote Sensing","G&RS","1548-1603","A hybrid CNN–transformer network for cloud detection in multi-source Chinese high-resolution remote sensing imagery","2026-04-22","published-online","10.1080/15481603.2026.2661540","https://doi.org/10.1080/15481603.2026.2661540","no","深度学习与神经网络","CNN | transformer","遥感与地球观测数据","remote sensing","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","GeoAI 与遥感","GIScience & Remote Sensing","G&RS","1548-1603","Mapping China’s photovoltaic distribution and decarbonization capacity using a customized genetic algorithm-enhanced machine learning approach","2026-04-26","published-online","10.1080/15481603.2026.2664949","https://doi.org/10.1080/15481603.2026.2664949","no","机器学习 | 仿真、优化与强化学习","machine learning | genetic algorithm","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","GeoAI 与遥感","GIScience & Remote Sensing","G&RS","1548-1603","Estimating residential-block scale urban sound environment discomfort level across Chinese cities using multiscale, multispectral remote sensing, and deep learning","2026-04-29","published-online","10.1080/15481603.2026.2664930","https://doi.org/10.1080/15481603.2026.2664930","no","深度学习与神经网络","deep learning","遥感与地球观测数据","remote sensing | multispectral","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Application of a burned area Spatio-Temporal Stratification–Based positive sample augmentation strategy in Fine-Scale wildfire susceptibility mapping","2026-04-01","published","10.1016/j.jag.2026.105210","https://doi.org/10.1016/j.jag.2026.105210","no","时序与时空建模","spatio-temporal","","","环境监测与灾害风险","wildfire","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Decoupling hydrodynamic drivers of suspended sediment in hypersaline lakes: A physics-informed machine learning approach","2026-04-01","published","10.1016/j.jag.2026.105222","https://doi.org/10.1016/j.jag.2026.105222","no","机器学习","machine learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Dual-stream background modeling network with anomaly suppression for hyperspectral anomaly detection","2026-04-01","published","10.1016/j.jag.2026.105233","https://doi.org/10.1016/j.jag.2026.105233","no","遥感视觉与影像分析","hyperspectral","遥感与地球观测数据","hyperspectral","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Earth observation derived yield forecasting and estimation in low- and lower-middle-income countries dominated by smallholder agriculture: A review","2026-04-01","published","10.1016/j.jag.2026.105216","https://doi.org/10.1016/j.jag.2026.105216","no","时序与时空建模","forecasting","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Enhancing forest aboveground biomass carbon estimation using improved phenological features retrieved by pixel-specific fusion of Landsat and Sentinel-2 time series","2026-04-01","published","10.1016/j.jag.2026.105219","https://doi.org/10.1016/j.jag.2026.105219","no","时序与时空建模","time series","遥感与地球观测数据","Sentinel | Landsat","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Global estimation of phytoplankton functional types using PACE OCI hyperspectral data and a novel deep ensemble learning approach","2026-04-01","published","10.1016/j.jag.2026.105225","https://doi.org/10.1016/j.jag.2026.105225","no","机器学习 | 遥感视觉与影像分析","ensemble learning | hyperspectral","遥感与地球观测数据","hyperspectral","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Interpretable machine learning and uncertainty quantification for high-precision fractional vegetation cover inversion across scales in alpine grasslands","2026-04-01","published","10.1016/j.jag.2026.105212","https://doi.org/10.1016/j.jag.2026.105212","no","机器学习","machine learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","KCP-Net: A novel network Incorporating synergistic attention refinement and progressive adaptive multiscale aggregation for object detection in remote sensing imagery","2026-04-01","published","10.1016/j.jag.2026.105215","https://doi.org/10.1016/j.jag.2026.105215","no","遥感视觉与影像分析","object detection","遥感与地球观测数据","remote sensing","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Mapping tree species diversity across the Amazon using remote sensing, diverse environmental data and machine learning","2026-04-01","published","10.1016/j.jag.2026.105226","https://doi.org/10.1016/j.jag.2026.105226","no","机器学习","machine learning","遥感与地球观测数据","remote sensing","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Real-time generation of gap-free MODIS leaf area index product from 2000 to 2024 using a deep learning method","2026-04-01","published","10.1016/j.jag.2026.105240","https://doi.org/10.1016/j.jag.2026.105240","no","深度学习与神经网络","deep learning","遥感与地球观测数据","MODIS","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","TriGeoNet: A Triple-Feature-Split network with geometry-statistics co-optimization for high-accuracy satellite stereo matching","2026-04-01","published","10.1016/j.jag.2026.105232","https://doi.org/10.1016/j.jag.2026.105232","no","仿真、优化与强化学习","optimization","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","BuildingComSSSM: Building point cloud completion with Geometry-Aware Mambas","2026-04-02","created-proxy","10.1016/j.jag.2026.105269","https://doi.org/10.1016/j.jag.2026.105269","no","遥感视觉与影像分析","point cloud","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","TCN–LSTMs: A robust and interpretable framework for winter wheat yield prediction using multi-source time-series data","2026-04-02","created-proxy","10.1016/j.jag.2026.105274","https://doi.org/10.1016/j.jag.2026.105274","no","深度学习与神经网络","TCN","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Three-dimensional cloud radar reflectivity reconstruction from geostationary multispectral imagery using a context-aware Transformer","2026-04-03","created-proxy","10.1016/j.jag.2026.105275","https://doi.org/10.1016/j.jag.2026.105275","no","深度学习与神经网络","transformer","遥感与地球观测数据","multispectral","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Multi-decadal remote sensing observations evaluating the spatiotemporal patterns of seawater intrusion impact on a crop-rotation system","2026-04-04","created-proxy","10.1016/j.jag.2026.105264","https://doi.org/10.1016/j.jag.2026.105264","no","时序与时空建模","spatiotemporal","遥感与地球观测数据","remote sensing","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","PhyDAWS: Physically-inspired data augmentation with weather simulation for domain-generalized point cloud segmentation","2026-04-07","created-proxy","10.1016/j.jag.2026.105280","https://doi.org/10.1016/j.jag.2026.105280","no","仿真、优化与强化学习 | 遥感视觉与影像分析","simulation | point cloud","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Accurate identification of rare earth mining area from low-resolution remote sensing images: a cloud-based approach integrating super-resolution and semantic segmentation","2026-04-08","created-proxy","10.1016/j.jag.2026.105285","https://doi.org/10.1016/j.jag.2026.105285","no","遥感视觉与影像分析","semantic segmentation | super-resolution","遥感与地球观测数据","remote sensing","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Exploring transfer learning for individual tree species classification by cross-platform point cloud","2026-04-08","created-proxy","10.1016/j.jag.2026.105247","https://doi.org/10.1016/j.jag.2026.105247","no","GeoAI 与基础模型 | 机器学习 | 遥感视觉与影像分析","transfer learning | classification | point cloud","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Mapping burned areas by unsupervised change detection combining automatic multi-index driven label generation and ensemble learning","2026-04-08","created-proxy","10.1016/j.jag.2026.105283","https://doi.org/10.1016/j.jag.2026.105283","no","机器学习 | 时序与时空建模","ensemble learning | change detection","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","ICESat-2 Crossover-Constrained refinement of the Copernicus 30 m DEM in selected Antarctic regions using Machine learning","2026-04-10","created-proxy","10.1016/j.jag.2026.105291","https://doi.org/10.1016/j.jag.2026.105291","no","机器学习","machine learning","基础地理与城市数据库","DEM","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-04","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Hyperspectral assessment of wheat lodging: From field to EnMAP satellite observations","2026-04-11","created-proxy","10.1016/j.jag.2026.105289","https://doi.org/10.1016/j.jag.2026.105289","no","遥感视觉与影像分析","hyperspectral","遥感与地球观测数据","hyperspectral","","","Must match at least one method_family keyword in Crossref title or abstract"
