"month","journal_category","journal","journal_short_name","issn","title","publication_date","date_basis","doi","doi_url","abstract_available","method_family_topics","method_family_keywords","data_source_topics","data_source_keywords","spatiotemporal_context_topics","spatiotemporal_context_keywords","screening_rule"
"2026-02","地理学与 GIScience","Applied Geography","APG","0143-6228","Prioritizing climate action maximizes synergies among global environmental SDGs: A causal network analysis","2026-02-12","created-proxy","10.1016/j.apgeog.2026.103938","https://doi.org/10.1016/j.apgeog.2026.103938","no","图模型与网络方法","network analysis","","","环境监测与灾害风险","climate","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","地图学与地理信息","Cartography and Geographic Information Science","CaGIS","1545-0465","Contour matching for multisource terrain data based on morphological classification and unsupervised learning","2026-02-03","published-online","10.1080/15230406.2025.2589374","https://doi.org/10.1080/15230406.2025.2589374","no","机器学习","supervised learning | unsupervised learning | classification","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","计算地理与城市系统","Computers & Geosciences","C&G","0098-3004","A neural network architecture based on attention gate mechanism for 3D magnetotelluric forward modeling","2026-02-01","published","10.1016/j.cageo.2025.106079","https://doi.org/10.1016/j.cageo.2025.106079","no","深度学习与神经网络","neural network","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","计算地理与城市系统","Computers & Geosciences","C&G","0098-3004","A new multi-expert distance for clustering climate parameters: a Caribbean precipitation case study","2026-02-01","published","10.1016/j.cageo.2025.106058","https://doi.org/10.1016/j.cageo.2025.106058","no","机器学习","clustering","","","环境监测与灾害风险","climate","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","计算地理与城市系统","Computers & Geosciences","C&G","0098-3004","An effective deep domain adaptation approach for least squares migration","2026-02-01","published","10.1016/j.cageo.2025.106081","https://doi.org/10.1016/j.cageo.2025.106081","no","GeoAI 与基础模型","domain adaptation","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","计算地理与城市系统","Computers & Geosciences","C&G","0098-3004","An interpretable causal variational autoencoder for geochemical anomalies recognition by regarding ore-controlling factors","2026-02-01","published","10.1016/j.cageo.2025.106090","https://doi.org/10.1016/j.cageo.2025.106090","no","深度学习与神经网络","autoencoder","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","计算地理与城市系统","Computers & Geosciences","C&G","0098-3004","Enhanced global soil moisture prediction through a sampling-weighted sensitive learning strategy applied to various LSTM-based models","2026-02-01","published","10.1016/j.cageo.2025.106068","https://doi.org/10.1016/j.cageo.2025.106068","no","深度学习与神经网络","LSTM","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","计算地理与城市系统","Computers & Geosciences","C&G","0098-3004","Exploring the role of model classification, complexity, and selection in volcanic hazard forecasting","2026-02-01","published","10.1016/j.cageo.2025.106070","https://doi.org/10.1016/j.cageo.2025.106070","no","机器学习 | 时序与时空建模","classification | forecasting","","","环境监测与灾害风险","hazard","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","计算地理与城市系统","Computers & Geosciences","C&G","0098-3004","Intelligent characterization of fractures using 3D point clouds of outcrops generated from 2D photos","2026-02-01","created-proxy","10.1016/j.cageo.2026.106136","https://doi.org/10.1016/j.cageo.2026.106136","no","遥感视觉与影像分析","point cloud","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","计算地理与城市系统","Computers & Geosciences","C&G","0098-3004","Invertible neural network for real-time inversion and uncertainty quantification of ultra-deep resistivity measurements","2026-02-01","published","10.1016/j.cageo.2025.106067","https://doi.org/10.1016/j.cageo.2025.106067","no","深度学习与神经网络","neural network","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","计算地理与城市系统","Computers & Geosciences","C&G","0098-3004","MJOFormer: An adaptive land-ocean spatio-temporal transformer for Madden–Julian Oscillation forecasting","2026-02-01","published","10.1016/j.cageo.2025.106097","https://doi.org/10.1016/j.cageo.2025.106097","no","深度学习与神经网络 | 时序与时空建模","transformer | spatio-temporal | forecasting","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","计算地理与城市系统","Computers & Geosciences","C&G","0098-3004","Neural network-based framework for signal separation in spatio-temporal gravity data","2026-02-01","published","10.1016/j.cageo.2025.106057","https://doi.org/10.1016/j.cageo.2025.106057","no","深度学习与神经网络 | 时序与时空建模","neural network | spatio-temporal","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","计算地理与城市系统","Computers & Geosciences","C&G","0098-3004","Raising the bar: Deep learning on comprehensive database sets new benchmark for automated fission-track detection","2026-02-01","published","10.1016/j.cageo.2025.106096","https://doi.org/10.1016/j.cageo.2025.106096","no","深度学习与神经网络","deep learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","计算地理与城市系统","Computers & Geosciences","C&G","0098-3004","SeismoDual: A dual-domain deep learning framework for robust seismic phase picking","2026-02-01","published","10.1016/j.cageo.2025.106080","https://doi.org/10.1016/j.cageo.2025.106080","no","深度学习与神经网络","deep learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","计算地理与城市系统","Computers & Geosciences","C&G","0098-3004","Weakly supervised semantic segmentation of microscopic carbonates on marginal devices","2026-02-01","published","10.1016/j.cageo.2025.106059","https://doi.org/10.1016/j.cageo.2025.106059","no","遥感视觉与影像分析","semantic segmentation","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","计算地理与城市系统","Computers & Geosciences","C&G","0098-3004","Generation of random geological models using multi-randomization for machine learning","2026-02-18","created-proxy","10.1016/j.cageo.2026.106133","https://doi.org/10.1016/j.cageo.2026.106133","no","机器学习","machine learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","计算地理与城市系统","Computers & Geosciences","C&G","0098-3004","Integrating TRIGRS-based physical labels with stacking deep learning for landslide susceptibility prediction","2026-02-23","created-proxy","10.1016/j.cageo.2026.106146","https://doi.org/10.1016/j.cageo.2026.106146","no","深度学习与神经网络","deep learning","","","环境监测与灾害风险","landslide","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","计算地理与城市系统","Computers, Environment and Urban Systems","CEUS","0198-9715","A wildfire exposure risk assessment framework combining LLM and spatial-temporal knowledge hypergraphs","2026-02-01","created-proxy","10.1016/j.compenvurbsys.2026.102411","https://doi.org/10.1016/j.compenvurbsys.2026.102411","no","GeoAI 与基础模型","LLM","","","环境监测与灾害风险","wildfire | exposure","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","计算地理与城市系统","Computers, Environment and Urban Systems","CEUS","0198-9715","Decoding urban soundscapes: spatial prediction and influence mechanism analysis with interpretable semi-supervised learning","2026-02-13","created-proxy","10.1016/j.compenvurbsys.2026.102412","https://doi.org/10.1016/j.compenvurbsys.2026.102412","no","机器学习","supervised learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","计算地理与城市系统","Computers, Environment and Urban Systems","CEUS","0198-9715","A multi-objective graph reinforcement learning framework for urban public facility location problem","2026-02-26","created-proxy","10.1016/j.compenvurbsys.2026.102415","https://doi.org/10.1016/j.compenvurbsys.2026.102415","no","图模型与网络方法 | 仿真、优化与强化学习","graph | reinforcement learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","计算地理与城市系统","Computers, Environment and Urban Systems","CEUS","0198-9715","Fine-grained urban land use simulation: Integrating spatial dynamic modeling with a pre-trained vision-language model","2026-02-26","created-proxy","10.1016/j.compenvurbsys.2026.102416","https://doi.org/10.1016/j.compenvurbsys.2026.102416","no","GeoAI 与基础模型 | 时序与时空建模 | 仿真、优化与强化学习","vision-language model | dynamic modeling | simulation","基础地理与城市数据库","land use","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","计算地理与城市系统","Computers, Environment and Urban Systems","CEUS","0198-9715","Forging EMPIRE: A data-driven agent-based model for scenario-based generalizability in spatio-temporal human behavior modeling","2026-02-26","created-proxy","10.1016/j.compenvurbsys.2026.102418","https://doi.org/10.1016/j.compenvurbsys.2026.102418","no","时序与时空建模 | 仿真、优化与强化学习","spatio-temporal | agent-based model","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","城市分析与空间科学","Environment and Planning B: Urban Analytics and City Science","EPB","2399-8091","Extracting and analyzing urban housing conflicts using large language models, graph databases, and GIS","2026-02-08","published-online","10.1177/23998083261422089","https://doi.org/10.1177/23998083261422089","yes","GeoAI 与基础模型 | 图模型与网络方法","large language model | graph","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","城市分析与空间科学","Environment and Planning B: Urban Analytics and City Science","EPB","2399-8091","From narratives to movement: A User-Generated Content–Driven Agent-Based Model of spatial vitality in historical and cultural districts","2026-02-16","published-online","10.1177/23998083261424460","https://doi.org/10.1177/23998083261424460","yes","仿真、优化与强化学习","agent-based model | ABM | simulation","街景、社交感知与众包数据","POI","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","城市分析与空间科学","Environment and Planning B: Urban Analytics and City Science","EPB","2399-8091","Exploring spatial patterns of immigrant settlement in Toronto using spatial Gaussian-Bernoulli DBN and GraphSAGE","2026-02-17","published-online","10.1177/23998083261428174","https://doi.org/10.1177/23998083261428174","yes","机器学习 | 深度学习与神经网络 | 图模型与网络方法","machine learning | supervised learning | unsupervised learning | deep learning | graph | GNN","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","城市分析与空间科学","Environment and Planning B: Urban Analytics and City Science","EPB","2399-8091","The changing image of the city: Historic urban vista view analysis in the Old City of Beijing","2026-02-17","published-online","10.1177/23998083261427039","https://doi.org/10.1177/23998083261427039","yes","机器学习","classification","","","城市、区域与空间结构","city","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","城市分析与空间科学","Environment and Planning B: Urban Analytics and City Science","EPB","2399-8091","Mobility situations in Mexico City Metropolitan Zone: An exploration of time and distance in the journey to work through machine learning","2026-02-19","published-online","10.1177/23998083261428169","https://doi.org/10.1177/23998083261428169","yes","机器学习 | 空间统计与空间计量 | 空间交互与移动性模型","machine learning | spatial econometrics | origin-destination","","","城市、区域与空间结构","city","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","地理信息科学","Geo-spatial Information Science","GSIS","1993-5153","Deep transfer learning-based estimation of crop fractional vegetation cover at high spatiotemporal resolution using moderate-resolution satellite products","2026-02-12","published-online","10.1080/10095020.2026.2624280","https://doi.org/10.1080/10095020.2026.2624280","no","GeoAI 与基础模型 | 时序与时空建模","transfer learning | spatiotemporal","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","地理信息科学","Geo-spatial Information Science","GSIS","1993-5153","An efficient Earth’s surface anomaly detection framework via geo-adaptive partition and spatio-temporal constraints","2026-02-16","published-online","10.1080/10095020.2026.2624339","https://doi.org/10.1080/10095020.2026.2624339","no","时序与时空建模","spatio-temporal","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","地理信息科学","Geo-spatial Information Science","GSIS","1993-5153","Dynamic path planning of autonomous mobile robot in off-road environments using experience replay enhanced distributed proximal policy optimization algorithm","2026-02-16","published-online","10.1080/10095020.2026.2624861","https://doi.org/10.1080/10095020.2026.2624861","no","仿真、优化与强化学习","optimization","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","地理信息科学","Geo-spatial Information Science","GSIS","1993-5153","Matching of multi-source InSAR point clouds for elevation reconstruction and deformation monitoring","2026-02-20","published-online","10.1080/10095020.2026.2618348","https://doi.org/10.1080/10095020.2026.2618348","no","遥感视觉与影像分析","point cloud","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","地理信息科学","Geo-spatial Information Science","GSIS","1993-5153","Timber cruising data-driven forest biomass estimation model for airborne LiDAR point cloud","2026-02-20","published-online","10.1080/10095020.2026.2613480","https://doi.org/10.1080/10095020.2026.2613480","no","遥感视觉与影像分析","point cloud | LiDAR","遥感与地球观测数据","LiDAR","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","地理信息科学","Geo-spatial Information Science","GSIS","1993-5153","Fusion of UAV hyperspectral and satellite multispectral data for quasi-hyperspectral data simulation and wetland land cover classification","2026-02-27","published-online","10.1080/10095020.2026.2631951","https://doi.org/10.1080/10095020.2026.2631951","no","机器学习 | 仿真、优化与强化学习 | 遥感视觉与影像分析","classification | simulation | hyperspectral","遥感与地球观测数据 | 基础地理与城市数据库","UAV | hyperspectral | multispectral | land cover","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","地理信息科学","Geo-spatial Information Science","GSIS","1993-5153","Refined ship interpretation in compact polarimetric SAR via formalism and joint feature space construction","2026-02-27","published-online","10.1080/10095020.2025.2611204","https://doi.org/10.1080/10095020.2025.2611204","no","遥感视觉与影像分析","SAR","遥感与地球观测数据","SAR","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","地理信息科学","Geo-spatial Information Science","GSIS","1993-5153","Spatiotemporal association analysis of incident data: a multi-temporal framework based on Geographically and Temporally Weighted Co-Location Quotient","2026-02-27","published-online","10.1080/10095020.2026.2612768","https://doi.org/10.1080/10095020.2026.2612768","no","时序与时空建模","spatiotemporal","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","空间统计与地理分析","Geographical Analysis","GEAN","1538-4632","The Nonlinear Impact of Migrants on Regional Carbon Emissions in China: Evidence From Spatial Econometric Models","2026-02-22","published-online","10.1111/gean.70032","https://doi.org/10.1111/gean.70032","yes","空间统计与空间计量 | 仿真、优化与强化学习","spatial autocorrelation | optimization","","","城市、区域与空间结构","city","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","地理信息科学","Geoinformatica","GEIN","1573-7624","Deep spatio-temporal learning for multi-hazard events: A ConvGRU multi-label classification approach","2026-02-26","published-online","10.1007/s10707-026-00568-0","https://doi.org/10.1007/s10707-026-00568-0","yes","机器学习 | 深度学习与神经网络 | 时序与时空建模","classification | neural network | CNN | convolutional neural network | long short-term memory | attention mechanism | spatio-temporal | forecasting","","","环境监测与灾害风险","disaster | climate | hazard","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","GeoAI 与遥感","GIScience & Remote Sensing","G&RS","1548-1603","Ecologically critical thresholds of marine heatwaves control spatiotemporal patterns of Japanese flying squid","2026-02-02","published-online","10.1080/15481603.2026.2622204","https://doi.org/10.1080/15481603.2026.2622204","no","时序与时空建模","spatiotemporal","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","GeoAI 与遥感","GIScience & Remote Sensing","G&RS","1548-1603","How early and how general: a novel early-stage dynamic corn mapping method with spatiotemporal transferability","2026-02-06","published-online","10.1080/15481603.2026.2626004","https://doi.org/10.1080/15481603.2026.2626004","no","时序与时空建模","spatiotemporal","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","GeoAI 与遥感","GIScience & Remote Sensing","G&RS","1548-1603","Machine learning estimation of off-trail pedestrian travel rates using LiDAR-derived slope, vegetation, and surface roughness","2026-02-09","published-online","10.1080/15481603.2026.2626632","https://doi.org/10.1080/15481603.2026.2626632","no","机器学习 | 遥感视觉与影像分析","machine learning | LiDAR","遥感与地球观测数据","LiDAR","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","GeoAI 与遥感","GIScience & Remote Sensing","G&RS","1548-1603","Reconstructing long-term (2003–2019) global high-resolution XCO 2 : bridging observational gaps with machine learning","2026-02-09","published-online","10.1080/15481603.2026.2627042","https://doi.org/10.1080/15481603.2026.2627042","no","机器学习","machine learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","GeoAI 与遥感","GIScience & Remote Sensing","G&RS","1548-1603","Joint super-resolution and segmentation for 1-m impervious surface area mapping in China’s Yangtze river economic belt","2026-02-16","published-online","10.1080/15481603.2025.2610548","https://doi.org/10.1080/15481603.2025.2610548","no","遥感视觉与影像分析","super-resolution","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","GeoAI 与遥感","GIScience & Remote Sensing","G&RS","1548-1603","Mapping Chinese urban carbon emissions with a graph-based multi-branch deep learning framework","2026-02-16","published-online","10.1080/15481603.2026.2631837","https://doi.org/10.1080/15481603.2026.2631837","no","深度学习与神经网络 | 图模型与网络方法","deep learning | graph","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","GeoAI 与遥感","GIScience & Remote Sensing","G&RS","1548-1603","GTGRI: a Gaussian time-weighted growth rate index for multi-season paddy rice mapping in diverse climates with dense SAR time series","2026-02-19","published-online","10.1080/15481603.2026.2629148","https://doi.org/10.1080/15481603.2026.2629148","no","时序与时空建模 | 遥感视觉与影像分析","time series | SAR","遥感与地球观测数据","SAR","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","GeoAI 与遥感","GIScience & Remote Sensing","G&RS","1548-1603","CCST-KFN: a novel unsupervised urban vegetation change detection approach for high-resolution RGB remote sensing imagery","2026-02-24","published-online","10.1080/15481603.2026.2635763","https://doi.org/10.1080/15481603.2026.2635763","no","时序与时空建模","change detection","遥感与地球观测数据","remote sensing","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","GeoAI 与遥感","GIScience & Remote Sensing","G&RS","1548-1603","SDNet: a multi-scale SWOT framework for denoising and quality-control optimization in inland water body extraction","2026-02-24","published-online","10.1080/15481603.2026.2636315","https://doi.org/10.1080/15481603.2026.2636315","no","仿真、优化与强化学习","optimization","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","A dual pixel-level and subpatch-level network with cross-temporal super resolution for change detection across spatial resolutions","2026-02-01","published","10.1016/j.jag.2026.105134","https://doi.org/10.1016/j.jag.2026.105134","no","时序与时空建模","change detection","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","A dual-path network for semantic scene completion of single-frame LiDAR point clouds","2026-02-01","published","10.1016/j.jag.2025.105020","https://doi.org/10.1016/j.jag.2025.105020","no","遥感视觉与影像分析","point cloud | LiDAR","遥感与地球观测数据","LiDAR","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","A fully automatic and label-free Sentinel-1 SAR framework for green-tide mapping","2026-02-01","published","10.1016/j.jag.2025.105036","https://doi.org/10.1016/j.jag.2025.105036","no","遥感视觉与影像分析","SAR","遥感与地球观测数据","SAR | Sentinel","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","A global analysis of SAR altimetry signals over different landcover types","2026-02-01","published","10.1016/j.jag.2025.105000","https://doi.org/10.1016/j.jag.2025.105000","no","遥感视觉与影像分析","SAR","遥感与地球观测数据","SAR","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","A global-local interaction and conditional consistency constrained diffusion model for SAR-guided optical image cloud removal","2026-02-01","published","10.1016/j.jag.2025.105013","https://doi.org/10.1016/j.jag.2025.105013","no","遥感视觉与影像分析","SAR","遥感与地球观测数据","SAR","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","A new optimization framework for the geometric positioning accuracy of optical images","2026-02-01","published","10.1016/j.jag.2026.105111","https://doi.org/10.1016/j.jag.2026.105111","no","仿真、优化与强化学习","optimization","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","A novel deep learning framework for High-Throughput peanut seedling identification across diverse germplasm and complex field environments","2026-02-01","published","10.1016/j.jag.2025.105061","https://doi.org/10.1016/j.jag.2025.105061","no","深度学习与神经网络","deep learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","A novel two-step method for ratoon rice mapping using Sentinel-1/2 time series","2026-02-01","published","10.1016/j.jag.2025.105083","https://doi.org/10.1016/j.jag.2025.105083","no","时序与时空建模","time series","遥感与地球观测数据","Sentinel","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","A spatially-informed interpretable deep learning framework for high-resolution nutrient monitoring in complex coastal waters","2026-02-01","published","10.1016/j.jag.2025.105025","https://doi.org/10.1016/j.jag.2025.105025","no","深度学习与神经网络","deep learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","A universal method combining spectral index and machine learning for monitoring onshore gas flaring from Sentinel-2 MSI images","2026-02-01","published","10.1016/j.jag.2026.105130","https://doi.org/10.1016/j.jag.2026.105130","no","机器学习","machine learning","遥感与地球观测数据","Sentinel","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Advancing CyanoHAB monitoring with hyperspectral data from NASA PACE: First results and validation","2026-02-01","published","10.1016/j.jag.2025.105032","https://doi.org/10.1016/j.jag.2025.105032","no","遥感视觉与影像分析","hyperspectral","遥感与地球观测数据","hyperspectral","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","ALE-CS-NGMS: An advanced approach for individual tree stem- and branch- scale structural parameters extraction using ULS and BLS point clouds","2026-02-01","published","10.1016/j.jag.2025.105007","https://doi.org/10.1016/j.jag.2025.105007","no","遥感视觉与影像分析","point cloud","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","An automated method for estimating the depth of melt ponds using ICESat-2 LiDAR point cloud data: application to surface melt of Arctic sea ice","2026-02-01","published","10.1016/j.jag.2025.105033","https://doi.org/10.1016/j.jag.2025.105033","no","遥感视觉与影像分析","point cloud | LiDAR","遥感与地球观测数据","LiDAR","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","An improved gap probability estimation method accounting for radiometric effects in airborne LiDAR intensity","2026-02-01","published","10.1016/j.jag.2025.105010","https://doi.org/10.1016/j.jag.2025.105010","no","遥感视觉与影像分析","LiDAR","遥感与地球观测数据","LiDAR","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Analysis of the 4 December 2021 lahar on Mount Semeru using optical and SAR remote sensing","2026-02-01","published","10.1016/j.jag.2026.105162","https://doi.org/10.1016/j.jag.2026.105162","no","遥感视觉与影像分析","SAR","遥感与地球观测数据","remote sensing | SAR","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Aridity modulates spatiotemporal changes in carbon allocation to leaves in Northern Hemisphere grasslands","2026-02-01","published","10.1016/j.jag.2025.105040","https://doi.org/10.1016/j.jag.2025.105040","no","时序与时空建模","spatiotemporal","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2026-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Bridging optical and SAR images via semantic prompt-guided progressive alignment for rotated cross-domain ship detection","2026-02-01","published","10.1016/j.jag.2026.105119","https://doi.org/10.1016/j.jag.2026.105119","no","遥感视觉与影像分析","SAR","遥感与地球观测数据","SAR","","","Must match at least one method_family keyword in Crossref title or abstract"
