"month","journal_category","journal","journal_short_name","issn","title","publication_date","date_basis","doi","doi_url","abstract_available","method_family_topics","method_family_keywords","data_source_topics","data_source_keywords","spatiotemporal_context_topics","spatiotemporal_context_keywords","screening_rule"
"2025-02","GeoAI 与遥感","GIScience & Remote Sensing","G&RS","1548-1603","Advanced time-series InSAR analysis to estimate surface deformation and utilization of hybrid deep learning for susceptibility mapping in the Jakarta metropolitan region","2025-02-12","published-online","10.1080/15481603.2025.2465349","https://doi.org/10.1080/15481603.2025.2465349","no","深度学习与神经网络","deep learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","GeoAI 与遥感","GIScience & Remote Sensing","G&RS","1548-1603","Bathymetry-guided multi-source remote sensing image domain adaptive coral reef benthic habitat classification","2025-02-27","published-online","10.1080/15481603.2025.2471193","https://doi.org/10.1080/15481603.2025.2471193","no","机器学习","classification","遥感与地球观测数据","remote sensing","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","3D-UMamba: 3D U-Net with state space model for semantic segmentation of multi-source LiDAR point clouds","2025-02-01","published","10.1016/j.jag.2025.104401","https://doi.org/10.1016/j.jag.2025.104401","no","深度学习与神经网络 | 遥感视觉与影像分析","U-Net | semantic segmentation | point cloud | LiDAR","遥感与地球观测数据","LiDAR","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","A cascaded autoencoder unmixing network for Hyperspectral anomaly detection","2025-02-01","published","10.1016/j.jag.2025.104405","https://doi.org/10.1016/j.jag.2025.104405","no","深度学习与神经网络 | 遥感视觉与影像分析","autoencoder | hyperspectral","遥感与地球观测数据","hyperspectral","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","A deep learning approach for SMAP soil moisture downscaling informed by thermal inertia theory","2025-02-01","published","10.1016/j.jag.2025.104370","https://doi.org/10.1016/j.jag.2025.104370","no","深度学习与神经网络","deep learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","A graph-based multimodal data fusion framework for identifying urban functional zone","2025-02-01","published","10.1016/j.jag.2024.104353","https://doi.org/10.1016/j.jag.2024.104353","no","图模型与网络方法","graph","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","A spatiotemporal framework to assess the bio-geomorphic interplay of saltmarsh vegetation and tidal emergence (Western Scheldt estuary)","2025-02-01","published","10.1016/j.jag.2024.104337","https://doi.org/10.1016/j.jag.2024.104337","no","时序与时空建模","spatiotemporal","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","A tree crown edge-aware clipping algorithm for airborne LiDAR point clouds","2025-02-01","published","10.1016/j.jag.2025.104381","https://doi.org/10.1016/j.jag.2025.104381","no","遥感视觉与影像分析","point cloud | LiDAR","遥感与地球观测数据","LiDAR","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Airborne multi-seasonal LiDAR and hyperspectral data integration for individual tree-level classification in urban green spaces at city scale","2025-02-01","published","10.1016/j.jag.2024.104319","https://doi.org/10.1016/j.jag.2024.104319","no","机器学习 | 遥感视觉与影像分析","classification | LiDAR | hyperspectral","遥感与地球观测数据","LiDAR | hyperspectral","城市、区域与空间结构","city","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","An enhanced network for extracting tunnel lining defects using transformer encoder and aggregate decoder","2025-02-01","published","10.1016/j.jag.2024.104259","https://doi.org/10.1016/j.jag.2024.104259","no","深度学习与神经网络","transformer","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","BSG-WSL: BackScatter-guided weakly supervised learning for water mapping in SAR images","2025-02-01","published","10.1016/j.jag.2025.104385","https://doi.org/10.1016/j.jag.2025.104385","no","机器学习 | 遥感视觉与影像分析","supervised learning | SAR","遥感与地球观测数据","SAR","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Change detection in heterogeneous images based on multiple pseudo-homogeneous image pairs","2025-02-01","published","10.1016/j.jag.2024.104321","https://doi.org/10.1016/j.jag.2024.104321","no","时序与时空建模","change detection","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Change detection of slow-moving landslide with multi-source SBAS-InSAR and Light-U2Net","2025-02-01","published","10.1016/j.jag.2025.104387","https://doi.org/10.1016/j.jag.2025.104387","no","时序与时空建模","change detection","","","环境监测与灾害风险","landslide","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Characterizing phenological differences of invasive shrubs in a forest matrix using high resolution VENµS time series","2025-02-01","published","10.1016/j.jag.2024.104333","https://doi.org/10.1016/j.jag.2024.104333","no","时序与时空建模","time series","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Combined gated graph convolution neural networks with multi-modal geospatial data for forest type classification","2025-02-01","published","10.1016/j.jag.2025.104372","https://doi.org/10.1016/j.jag.2025.104372","no","机器学习 | 深度学习与神经网络 | 图模型与网络方法","classification | neural network | graph","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Configuration of public transportation stations in Hong Kong based on population density prediction by machine learning","2025-02-01","published","10.1016/j.jag.2024.104339","https://doi.org/10.1016/j.jag.2024.104339","no","机器学习","machine learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","CSTN: A cross-region crop mapping method integrating self-training and contrastive domain adaptation","2025-02-01","published","10.1016/j.jag.2025.104379","https://doi.org/10.1016/j.jag.2025.104379","no","GeoAI 与基础模型","domain adaptation","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","CUG-STCN: A seabed topography classification framework based on knowledge graph-guided vision mamba network","2025-02-01","published","10.1016/j.jag.2025.104383","https://doi.org/10.1016/j.jag.2025.104383","no","机器学习 | 深度学习与神经网络 | 图模型与网络方法","classification | TCN | graph | knowledge graph","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Deep learning change detection techniques for optical remote sensing imagery: Status, perspectives and challenges","2025-02-01","published","10.1016/j.jag.2024.104282","https://doi.org/10.1016/j.jag.2024.104282","no","深度学习与神经网络 | 时序与时空建模","deep learning | change detection","遥感与地球观测数据","remote sensing","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Deep learning reveals hotspots of global oceanic oxygen changes from 2003 to 2020","2025-02-01","published","10.1016/j.jag.2025.104363","https://doi.org/10.1016/j.jag.2025.104363","no","深度学习与神经网络","deep learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Detecting glacial lake water quality indicators from RGB surveillance images via deep learning","2025-02-01","published","10.1016/j.jag.2025.104392","https://doi.org/10.1016/j.jag.2025.104392","no","深度学习与神经网络","deep learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Detecting tropical freshly-opened swidden fields using a combined algorithm of continuous change detection and support vector machine","2025-02-01","published","10.1016/j.jag.2025.104403","https://doi.org/10.1016/j.jag.2025.104403","no","机器学习 | 时序与时空建模","support vector machine | change detection","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Dual Fine-Grained network with frequency Transformer for change detection on remote sensing images","2025-02-01","published","10.1016/j.jag.2025.104393","https://doi.org/10.1016/j.jag.2025.104393","no","深度学习与神经网络 | 时序与时空建模","transformer | change detection","遥感与地球观测数据","remote sensing","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Dual U–Vision–Transformer for reconstructing the three-dimensional eddy-resolving oceanic physical parameters from satellite observations","2025-02-01","published","10.1016/j.jag.2025.104382","https://doi.org/10.1016/j.jag.2025.104382","no","深度学习与神经网络","transformer","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Eliminating geometric distortion with dual-orbit Sentinel-1 SAR fusion for accurate glacial lake extraction in Southeast Tibet Plateau","2025-02-01","published","10.1016/j.jag.2024.104329","https://doi.org/10.1016/j.jag.2024.104329","no","遥感视觉与影像分析","SAR","遥感与地球观测数据","SAR | Sentinel","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Estimating structure of understory bamboo for giant panda habitat by developing an advanced vertical vegetation classification approach using UAS-LiDAR data","2025-02-01","published","10.1016/j.jag.2024.104304","https://doi.org/10.1016/j.jag.2024.104304","no","机器学习 | 遥感视觉与影像分析","classification | LiDAR","遥感与地球观测数据","LiDAR","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Geospatial large language model trained with a simulated environment for generating tool-use chains autonomously","2025-02-01","published","10.1016/j.jag.2024.104312","https://doi.org/10.1016/j.jag.2024.104312","no","GeoAI 与基础模型","large language model","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Glacial lake mapping using remote sensing Geo-Foundation Model","2025-02-01","published","10.1016/j.jag.2025.104371","https://doi.org/10.1016/j.jag.2025.104371","no","GeoAI 与基础模型","foundation model","遥感与地球观测数据","remote sensing","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","HUTDNet: A joint unmixing and target detection network for underwater hyperspectral imagery","2025-02-01","published","10.1016/j.jag.2025.104374","https://doi.org/10.1016/j.jag.2025.104374","no","遥感视觉与影像分析","hyperspectral","遥感与地球观测数据","hyperspectral","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Identification of standing dead trees in Robinia pseudoacacia plantations across China’s Loess Plateau using multiple deep learning models","2025-02-01","published","10.1016/j.jag.2025.104388","https://doi.org/10.1016/j.jag.2025.104388","no","深度学习与神经网络","deep learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Image-point cloud embedding network for simultaneous image-based farmland instance extraction and point cloud-based semantic segmentation","2025-02-01","published","10.1016/j.jag.2025.104361","https://doi.org/10.1016/j.jag.2025.104361","no","遥感视觉与影像分析","semantic segmentation | point cloud","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Images and deep learning in human and urban infrastructure interactions pertinent to sustainable urban studies: Review and perspective","2025-02-01","published","10.1016/j.jag.2024.104352","https://doi.org/10.1016/j.jag.2024.104352","no","深度学习与神经网络","deep learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Improving semi-supervised remote sensing scene classification via Multilevel Feature Fusion and pseudo-labeling","2025-02-01","published","10.1016/j.jag.2024.104335","https://doi.org/10.1016/j.jag.2024.104335","no","机器学习","classification","遥感与地球观测数据","remote sensing","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Incorporating environmental data to refine the classification and understanding of the mechanisms behind encroachment of a woody species in the Southern Great Plains (USA)","2025-02-01","published","10.1016/j.jag.2025.104362","https://doi.org/10.1016/j.jag.2025.104362","no","机器学习","classification","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Mapping global annual urban land cover fractions (2001–2020) derived with multi-objective deep learning","2025-02-01","published","10.1016/j.jag.2025.104404","https://doi.org/10.1016/j.jag.2025.104404","no","深度学习与神经网络","deep learning","基础地理与城市数据库","land cover","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Mapping hierarchical wetland characteristics by optical-SAR integration with collaborative spatial-spectral-temporal learning","2025-02-01","published","10.1016/j.jag.2025.104395","https://doi.org/10.1016/j.jag.2025.104395","no","遥感视觉与影像分析","SAR","遥感与地球观测数据","SAR","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Mapping Spatio-Temporal dynamics of irrigated agriculture in Nepal using MODIS NDVI and statistical data with Google Earth Engine: A step towards improved irrigation planning","2025-02-01","published","10.1016/j.jag.2024.104345","https://doi.org/10.1016/j.jag.2024.104345","no","时序与时空建模","spatio-temporal","遥感与地球观测数据","MODIS","时间尺度与动态过程","temporal dynamics","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Modeling the impact of pandemic on the urban thermal environment over megacities in China: Spatiotemporal analysis from the perspective of heat anomaly variations","2025-02-01","published","10.1016/j.jag.2025.104396","https://doi.org/10.1016/j.jag.2025.104396","no","时序与时空建模","spatiotemporal | temporal analysis","","","环境监测与灾害风险","heat","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Multi-scale frequency-guided two-stream network for hyperspectral anomaly detection","2025-02-01","published","10.1016/j.jag.2025.104355","https://doi.org/10.1016/j.jag.2025.104355","no","遥感视觉与影像分析","hyperspectral","遥感与地球观测数据","hyperspectral","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","PCET: Patch Confidence-Enhanced Transformer with efficient spectral–spatial features for hyperspectral image classification","2025-02-01","published","10.1016/j.jag.2024.104308","https://doi.org/10.1016/j.jag.2024.104308","no","机器学习 | 深度学习与神经网络 | 遥感视觉与影像分析","classification | transformer | image classification | hyperspectral","遥感与地球观测数据","hyperspectral","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Predicting turbidity dynamics in small reservoirs in central Kenya using remote sensing and machine learning","2025-02-01","published","10.1016/j.jag.2025.104390","https://doi.org/10.1016/j.jag.2025.104390","no","机器学习","machine learning","遥感与地球观测数据","remote sensing","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Pseudo-class distribution guided multi-view unsupervised domain adaptation for hyperspectral image classification","2025-02-01","published","10.1016/j.jag.2025.104356","https://doi.org/10.1016/j.jag.2025.104356","no","GeoAI 与基础模型 | 机器学习 | 遥感视觉与影像分析","domain adaptation | classification | image classification | hyperspectral","遥感与地球观测数据","hyperspectral","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","RTCNet: A novel real-time triple branch network for pavement crack semantic segmentation","2025-02-01","published","10.1016/j.jag.2024.104347","https://doi.org/10.1016/j.jag.2024.104347","no","遥感视觉与影像分析","semantic segmentation","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","SD-Mamba: A lightweight synthetic-decompression network for cross-modal flood change detection","2025-02-01","published","10.1016/j.jag.2025.104409","https://doi.org/10.1016/j.jag.2025.104409","no","时序与时空建模","change detection","","","环境监测与灾害风险","flood","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Small but mighty: Enhancing 3D point clouds semantic segmentation with U-Next framework","2025-02-01","published","10.1016/j.jag.2024.104309","https://doi.org/10.1016/j.jag.2024.104309","no","遥感视觉与影像分析","semantic segmentation | point cloud","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","SpatioTemporal Random Forest and SpatioTemporal Stacking Tree: A novel spatially explicit ensemble learning approach to modeling non-linearity in spatiotemporal non-stationarity","2025-02-01","published","10.1016/j.jag.2024.104315","https://doi.org/10.1016/j.jag.2024.104315","no","机器学习 | 时序与时空建模","random forest | ensemble learning | spatiotemporal","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Spatiotemporal trends in Anopheles funestus breeding habitats","2025-02-01","published","10.1016/j.jag.2024.104351","https://doi.org/10.1016/j.jag.2024.104351","no","时序与时空建模","spatiotemporal","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Spatiotemporal-grained quantitative assessment of construction-induced deformation along the MTR in Hong Kong using MT-InSAR and iterative STL-based subsidence ratio analysis","2025-02-01","published","10.1016/j.jag.2024.104342","https://doi.org/10.1016/j.jag.2024.104342","no","时序与时空建模","spatiotemporal","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","SSMM: Semi-supervised manifold method with spatial-spectral self-training and regularized metric constraints for hyperspectral image dimensionality reduction","2025-02-01","published","10.1016/j.jag.2025.104373","https://doi.org/10.1016/j.jag.2025.104373","no","遥感视觉与影像分析","hyperspectral","遥感与地球观测数据","hyperspectral","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","The impact of spatiotemporal variability of environmental conditions on wheat yield forecasting using remote sensing data and machine learning","2025-02-01","published","10.1016/j.jag.2025.104367","https://doi.org/10.1016/j.jag.2025.104367","no","机器学习 | 时序与时空建模","machine learning | spatiotemporal | forecasting","遥感与地球观测数据","remote sensing","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Towards the next generation of Geospatial Artificial Intelligence","2025-02-01","published","10.1016/j.jag.2025.104368","https://doi.org/10.1016/j.jag.2025.104368","no","GeoAI 与基础模型","geospatial artificial intelligence","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","TSNET: A solid waste instance segmentation model in China based on a Two-Step detection strategy and satellite remote sensing images","2025-02-01","published","10.1016/j.jag.2025.104366","https://doi.org/10.1016/j.jag.2025.104366","no","遥感视觉与影像分析","instance segmentation","遥感与地球观测数据","remote sensing","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Unsupervised deep depth completion with heterogeneous LiDAR and RGB-D camera depth information","2025-02-01","published","10.1016/j.jag.2024.104327","https://doi.org/10.1016/j.jag.2024.104327","no","遥感视觉与影像分析","LiDAR","遥感与地球观测数据","LiDAR","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","A difference enhancement and class-aware rebalancing semi-supervised network for cropland semantic change detection","2025-02-15","created-proxy","10.1016/j.jag.2025.104415","https://doi.org/10.1016/j.jag.2025.104415","no","时序与时空建模","change detection","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Expanding high-resolution sea surface salinity estimation from coastal seas to open oceans through the synergistic use of multi-source data with machine learning","2025-02-15","created-proxy","10.1016/j.jag.2025.104427","https://doi.org/10.1016/j.jag.2025.104427","no","机器学习","machine learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Transformer-based InspecNet for improved UAV surveillance of electrical infrastructure","2025-02-15","created-proxy","10.1016/j.jag.2025.104424","https://doi.org/10.1016/j.jag.2025.104424","no","深度学习与神经网络","transformer","遥感与地球观测数据","UAV","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","A novel approach to retrieving the surface soil freeze/thaw state in the Qinghai-Tibetan Plateau using the seasonality of CYGNSS time series","2025-02-17","created-proxy","10.1016/j.jag.2025.104428","https://doi.org/10.1016/j.jag.2025.104428","no","时序与时空建模","time series","","","时间尺度与动态过程","seasonality","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Mapping of insect pest infestation for precision agriculture: A UAV-based multispectral imaging and deep learning techniques","2025-02-17","created-proxy","10.1016/j.jag.2025.104413","https://doi.org/10.1016/j.jag.2025.104413","no","深度学习与神经网络","deep learning","遥感与地球观测数据","UAV | multispectral","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Plantation forests driven spatiotemporal vegetation trends and its interplay with climate variables in the Northwestern Highlands of Ethiopia","2025-02-17","created-proxy","10.1016/j.jag.2025.104411","https://doi.org/10.1016/j.jag.2025.104411","no","时序与时空建模","spatiotemporal","","","环境监测与灾害风险","climate","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Extraction of gully erosion using multi-level random forest model based on object-based image analysis","2025-02-18","created-proxy","10.1016/j.jag.2025.104434","https://doi.org/10.1016/j.jag.2025.104434","no","机器学习","random forest","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","PolSAR image classification using complex-valued multiscale attention vision transformer (CV-MsAtViT)","2025-02-18","created-proxy","10.1016/j.jag.2025.104412","https://doi.org/10.1016/j.jag.2025.104412","no","机器学习 | 深度学习与神经网络 | 遥感视觉与影像分析","classification | transformer | image classification","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Estimating two-decadal variations of global oceanic particulate organic carbon using satellite observations and machine learning approaches","2025-02-20","created-proxy","10.1016/j.jag.2025.104438","https://doi.org/10.1016/j.jag.2025.104438","no","机器学习","machine learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","LLM-enhanced disaster geolocalization using implicit geoinformation from multimodal data: A case study of Hurricane Harvey","2025-02-21","created-proxy","10.1016/j.jag.2025.104423","https://doi.org/10.1016/j.jag.2025.104423","no","GeoAI 与基础模型","LLM","","","环境监测与灾害风险","disaster","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","An integrated graph-spatial method for high-performance geospatial-temporal semantic query","2025-02-22","created-proxy","10.1016/j.jag.2025.104437","https://doi.org/10.1016/j.jag.2025.104437","no","图模型与网络方法","graph","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Detecting mass wasting of Retrogressive Thaw Slumps in spaceborne elevation models using deep learning","2025-02-22","created-proxy","10.1016/j.jag.2025.104419","https://doi.org/10.1016/j.jag.2025.104419","no","深度学习与神经网络","deep learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Spatiotemporal masked pre-training for advancing crop mapping on satellite image time series with limited labels","2025-02-22","created-proxy","10.1016/j.jag.2025.104426","https://doi.org/10.1016/j.jag.2025.104426","no","时序与时空建模","spatiotemporal | time series","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Fine-grained building function recognition with street-view images and GIS map data via geometry-aware semi-supervised learning","2025-02-24","created-proxy","10.1016/j.jag.2025.104386","https://doi.org/10.1016/j.jag.2025.104386","no","机器学习","supervised learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","A SAM-adapted weakly-supervised semantic segmentation method constrained by uncertainty and transformation consistency","2025-02-25","created-proxy","10.1016/j.jag.2025.104440","https://doi.org/10.1016/j.jag.2025.104440","no","遥感视觉与影像分析","semantic segmentation","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Unlocking the hidden secrets of the 2023 Al Haouz earthquake: Coseismic model reveals intraplate reverse faulting in Morocco derived from SAR and seismic data","2025-02-26","created-proxy","10.1016/j.jag.2025.104420","https://doi.org/10.1016/j.jag.2025.104420","no","遥感视觉与影像分析","SAR","遥感与地球观测数据","SAR","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Structure-aware deep learning network for building height estimation","2025-02-27","created-proxy","10.1016/j.jag.2025.104443","https://doi.org/10.1016/j.jag.2025.104443","no","深度学习与神经网络","deep learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
"2025-02","遥感与地球观测","International Journal of Applied Earth Observation and Geoinformation","JAG","1569-8432","Assessment of forest fire vulnerability prediction in Indonesia: Seasonal variability analysis using machine learning techniques","2025-02-28","created-proxy","10.1016/j.jag.2025.104435","https://doi.org/10.1016/j.jag.2025.104435","no","机器学习","machine learning","","","","","Must match at least one method_family keyword in Crossref title or abstract"
